question,answer,ref,doc_id,dial_id
How do i qualify to provide escort services?,"To qualify, you need to be 21 years old or older, have a valid driver license and pass the Escort Driver's Certification Test.","[{'sp_id': '11', 'label': 'precondition'}]",Escort driver certification#1_0,ec204128b28f166ab4ae20dc258f3852
Can I get an escort driver certification at the DMV?,"Yes, you can apply for escort driver certification at a DMV office.","[{'sp_id': '91', 'label': 'solution'}]",Escort driver certification#1_0,8166fb1d3a963d965e07bfbf427e5633
What could happen if I get a violation of my escort vehicle certification?,You could be subject to fines and penalties depending on the nature of the violation.,"[{'sp_id': '77', 'label': 'solution'}]",Escort driver certification#1_0,8166fb1d3a963d965e07bfbf427e5633
Can I drive an escort vehicle in NY state with an escort vehicle driver certification from another state?,"No, you can't. You need a valid NY State Certified Vehicle Escort Card MV-64 to drive an escort vehicle in NY State","[{'sp_id': '81', 'label': 'solution'}, {'sp_id': '82', 'label': 'solution'}, {'sp_id': '83', 'label': 'solution'}]",Escort driver certification#1_0,8166fb1d3a963d965e07bfbf427e5633
And what are the fees for the vehicle escort test?,"the fee for taking the test is 40$, and there are no additional fees for the initial certification.","[{'sp_id': '38', 'label': 'solution'}, {'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]",Escort driver certification#1_0,8166fb1d3a963d965e07bfbf427e5633
When is it mandatory to have an escort driver certification?,It's mandatory if you escort over-dimensional loads on any NY State highway or if you act as a flag person for over-dimensional loads.,"[{'sp_id': '3', 'label': 'solution'}]",Escort driver certification#1_0,8166fb1d3a963d965e07bfbf427e5633
is an escort driver certification mandatory?,when do i need to have escort driver certification. does this apply to you?,"[{'sp_id': '2', 'label': 'precondition'}]",Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
No.,"what are the qualifications for providing escort services. does this apply to you?
","[{'sp_id': '10', 'label': 'precondition'}]",Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
No,how do i get certified as an escort vehicle driver. does this apply to you?,"[{'sp_id': '16', 'label': 'precondition'}]",Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
No,what are the fees. does this apply to you?,"[{'sp_id': '37', 'label': 'precondition'}]",Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
Yes,"great, what is your question?","[{'sp_id': '38', 'label': 'solution'}, {'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]",Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
does NY state recognize escort vehicle driver certifications issued in other states?,you must have a valid ny state certified vehicle escort card mv-64,"[{'sp_id': '81', 'label': 'solution'}, {'sp_id': '82', 'label': 'solution'}, {'sp_id': '83', 'label': 'solution'}]",Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
do i do it at the dmv?,it will be indicated in office hours area for the office,"[{'sp_id': '94', 'label': 'solution'}]",Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
I need help with an escort driver cert,Are you based in NY state or another state of the USA?,"[{'sp_id': '91', 'label': 'solution'}]",Escort driver certification#1_0,bab5040a4095c9f7d0f82b174819eea4
"Hello, I have some questions about vehicle recovering.",Has your vehicle been recently recovered?,"[{'sp_id': '35', 'label': 'precondition'}]",Stolen and recovered vehicles#3_0,99de2f5eb877c6abb1be8e01e7577fb2
Yes. I was notified about it some days ago.,If that's so. You have to be sure to verify the police has canceled the stolen vehicle alarm in order for the recovery being listed on your title record. Make sure you don't use the vehicle or do any vehicle-related activities until you are sure the alarm has been called off.,"[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,99de2f5eb877c6abb1be8e01e7577fb2
"Sure will do. They told me that was recovered with its plates, do i need to do something, besides calling the alarm off?","That's good news. In that case, you need to bring your plates and a copy of the form MV-78B properly filled to a DMV office in order to surrender them and apply for new plates, along with re-instating your registration.","[{'sp_id': '42', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,99de2f5eb877c6abb1be8e01e7577fb2
"Got it. I'll put on that form asap. What if my vehicle was recovered with some damage, there's anything you can do about it?","If that so, you must put in hold the procedure that was told before. First, you must contact your insurance company and let them advise you in any matter they could consider to be of importance. Then you can go through the mentioned procedure.","[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,99de2f5eb877c6abb1be8e01e7577fb2
"Ok, better check on the one before hand. Um, one more question, please. A friend's car was also recovered few weeks ago, but its plates went missing. What he needs to do in that case?","Well, your friend needs to bring a copy of form MV-78B to a DMV and apply for new plates and reinstatement of his registration.","[{'sp_id': '44', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,99de2f5eb877c6abb1be8e01e7577fb2
"Hello, i want know something about stolen vehicles.",No problem. Have your vehicle been stolen?,"[{'sp_id': '2', 'label': 'precondition'}]",Stolen and recovered vehicles#3_0,7fd370d7621ba8f73ed9f2f4bdaa9abb
"Yeah, it was stolen about a week ago.","Sorry about that. In first, and in case you hasn't done it yet, you must report the stolen vehicle to the police and your insurance company asap. With your report, the police will enter your car's information on the national and state auto theft records. Besides, a theft status will be added on your vehicle title record, for preventing any sale or title application.","[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,7fd370d7621ba8f73ed9f2f4bdaa9abb
"Well, i'm kinda doing something related. By the way, my insurance company has requested me to transfer a insurance transfer only title. Is it okay to do that?","There shouldn't be any problem with that, unless your vehicle is in fact recovered before you do that transfer. In that occurs, you should continue, but make sure the police cancel the stolen vehicle alarm first. Then, send your title to the Title Bureau with a letter explaining your car has been recovered. You'll get a regular title then.","[{'sp_id': '21', 'label': 'solution'}, {'sp_id': '22', 'label': 'solution'}, {'sp_id': '23', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,7fd370d7621ba8f73ed9f2f4bdaa9abb
And what about the vehicle isn't recovered?,"In that case scenario, you won't have any more choice that transfer ownership of your car to your insurance company using your title certificate.","[{'sp_id': '15', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,7fd370d7621ba8f73ed9f2f4bdaa9abb
"um, i hope i can recover it then. Ok, other question, lets say i recovered the vehicle, but it was damaged or even worse, it got totaled. What is left to me to do then?","That's a extreme scenario but if it happens,contact your insurance company, above anything else. They will guide you in any eventuality. During this circumstance, you must'n  apply for any plates. ","[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,7fd370d7621ba8f73ed9f2f4bdaa9abb
"Good afternoon, i'm in need of information about stolen vehicles, please.",No problem. Have your vehicle been stolen?,"[{'sp_id': '2', 'label': 'precondition'}]",Stolen and recovered vehicles#3_0,cddd2689078700274605189504031c64
"Yeah, unfortanely it was two days ago.",Then you must act quickly. Report the robbery both to police and insurance company. This will allow that police can place a alarm over your vehicle in their auto theft records. That also will prevent someone could attempt to sell the vehicle or applying for a title.,"[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,cddd2689078700274605189504031c64
"Oh, i see, thanks. I'll put into in asap.What about my car's plates, that is included in that report too?","No. That's something completely different. For plates, you must go to police and ask them to complete a form MV-78B for Report of Lost or Stolen Motor Vehicle Items. That form is just available in police agencies.","[{'sp_id': '7', 'label': 'solution'}, {'sp_id': '8', 'label': 'solution'}, {'sp_id': '9', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,cddd2689078700274605189504031c64
I've been told that i must do some insurance transfer only title. I must do that even after my vehicle is recovered?,"No, if that's the case, you don't need to do that. You have to make sure the police has cancelled the alarm on your vehicle and then send the title to the Title Bureau along with a letter the recovering of your vehicle. In that way, you'll get a new regular title from DMV.","[{'sp_id': '21', 'label': 'solution'}, {'sp_id': '22', 'label': 'solution'}, {'sp_id': '23', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,cddd2689078700274605189504031c64
"Yes, i would like to receive more information about it, please.","No problem. To get more information on that subject, you can see the Report or Replace Lost or Stolen Plates section.","[{'sp_id': '12', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,ebd27b71bcfb765bdb61d46f5b3a6764
"Ok. i'll do that later. Another question, if my plates would been missing instead of robbed, what i would have to do then?","If that was the scenario, you only was needed to bring a copy of form MV-78B to a DMV office and apply for a new set of plates, besides reinstatement of your registration.","[{'sp_id': '44', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,ebd27b71bcfb765bdb61d46f5b3a6764
"That would have been easier. Oh, well. Look i need to know, there's this friend of mine whose car was stolen and he hadn't been issued his title, what he can do in that case?",Do i understand that your car was stolen before you applied for a registration and title?,"[{'sp_id': '27', 'label': 'precondition'}]",Stolen and recovered vehicles#3_0,ebd27b71bcfb765bdb61d46f5b3a6764
"I mean, like the title was lost because it was inside the car?","Well, yeah. If that were the case, certainly you should apply for a replacement title as soon as possible, to prevent any real damage. You can check Replace a Title Certificate section for more information.","[{'sp_id': '17', 'label': 'solution'}, {'sp_id': '18', 'label': 'solution'}]",Stolen and recovered vehicles#3_0,ebd27b71bcfb765bdb61d46f5b3a6764
