question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
need to know the renewal fee,"The renewal fee is on the renewal application we mail you and displayed before you pay online. We also have a chart for different types of licenses and I can link you to it.  The fees listed include the photo document fee and the supplemental Metropolitan Commuter Transportation District fee, if required. 
Would you like to know about combined class fees?",the photo document fee,"[[{'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}, {'sp_id': '63', 'label': 'solution'}], [{'sp_id': '67', 'label': 'precondition'}]]",Your renewal fee is on the renewal application we mail you and displayed before you pay online. They are also listed on the chart below for different types of licenses. The fees listed include the photo document fee and the supplemental Metropolitan,How to renew a license#1_0,cf335a7a2ea93c6f0990ef0196eb5dda
"no
Do you have info for vets that are renewing?","You can look at our military resources for more information on renewing, and thank you for your service",no,"[[{'sp_id': '88', 'label': 'solution'}]]",military resources [9] for more information on renewing- and thank you for your service!,How to renew a license#1_0,cf335a7a2ea93c6f0990ef0196eb5dda
will my ticket go away if I renew and just got a ticket for an expired license?,"If you drive with expired license and get a traffic ticket, you will receive fines and penalties",no,"[[{'sp_id': '128', 'label': 'solution'}, {'sp_id': '129', 'label': 'solution'}, {'sp_id': '130', 'label': 'solution'}]]","license class. If you drive with expired license get a traffic ticket , you will receive fines and penalties 60 days or less after the expiration date : $ 25 to $40 plus state and local surcharges more than 60 days after the expiration date : $ 75",How to renew a license#1_0,cf335a7a2ea93c6f0990ef0196eb5dda
can I renew if I'm in Canada?,"Yes, we recommend that you renew your NY driver license through the mail.",no,"[[{'sp_id': '100', 'label': 'solution'}, {'sp_id': '101', 'label': 'solution'}, {'sp_id': '102', 'label': 'solution'}]]",Changing license class when renewing,How to renew a license#1_0,cf335a7a2ea93c6f0990ef0196eb5dda
do I get the under 21 print on my license even if I won't be under 21 after some time?,"If you renew more than 40 days before your 21st birthday, your license will have 'UNDER 21' ",no,"[[{'sp_id': '98', 'label': 'solution'}]]","If you are turning 21 soon 
If you renew more than 40 days before your 21st birthday , your license will have' UNDER 21' 10",How to renew a license#1_0,cf335a7a2ea93c6f0990ef0196eb5dda
Is there any additional information that i need to know?,Do you have a Veteran status designation?,The United States Air Force,"[[{'sp_id': '81', 'label': 'precondition'}]]",Additional information,How to renew a license#1_0,0937acee88d7c5202b67a9f029068fa3
"No, I do not have a Veterans status.",Do you know how long it takes to get your new license?,I am a citizen of the United States,"[[{'sp_id': '89', 'label': 'precondition'}]]",Veteran status designation,How to renew a license#1_0,0937acee88d7c5202b67a9f029068fa3
"Yes, I do know that it takes 10 days.",You also are able to check the mailing status online.,Yes,"[[{'sp_id': '90', 'label': 'solution'}]]","Your new license will come in about 10 business days 
You can check the mailing status online [10]. If it has been more than 2 weeks since you renewed , contact us [11].",How to renew a license#1_0,0937acee88d7c5202b67a9f029068fa3
What should I do if it has been more than two weeks since I renewed my license?,You definitely need to contact us as quick as possible after two weeks.,contact us,"[[{'sp_id': '92', 'label': 'solution'}]]","Your new license will come in about 10 business days 
You can check the mailing status online [10]. If it has been more than 2 weeks since you renewed , contact us [11].",How to renew a license#1_0,0937acee88d7c5202b67a9f029068fa3
What happens if I do not get an enhance or REAL ID when I fly?,It is best to have one because you will not be able to board a domestic flight starting in October 2020 unless you have a passport.,not be allowed to board a domestic flight,"[[{'sp_id': '13', 'label': 'solution'}]]","You don't have to get an Enhanced or REAL ID. 4 However , if you have a Standard , you will not be allowed to board a domestic flight starting in October 2020 unless you have a Passport. Complete this guide to make sure you have the proofs of",How to renew a license#1_0,0937acee88d7c5202b67a9f029068fa3
What if I want to renew in an office and keep my Standard document type license?,Then you should be doing the following steps according to the DMV.,Enhanced,"[[{'sp_id': '144', 'label': 'solution'}]]","If your license was issued before October 30 , 2017 and is not Enhanced , you have a Standard document. Newly issued Standard documents show :' NOT FOR FEDERAL PURPOSES'. If you want to renew in an office and keep your Standard document type ,",How to renew a license#1_0,0937acee88d7c5202b67a9f029068fa3
Where can I find how must the fee is to renew my license?,"The cost of renewal is on the application we mailed to you and also displayed if you pay online or you can look at the charts we provide on the website.
Do you have any other class combined with Class M or MJ?",photo document fee,"[[{'sp_id': '61', 'label': 'solution'}, {'sp_id': '62', 'label': 'solution'}, {'sp_id': '63', 'label': 'solution'}], [{'sp_id': '67', 'label': 'precondition'}]]",Your renewal fee is on the renewal application we mail you and displayed before you pay online. They are also listed on the chart below for different types of licenses. The fees listed include the photo document fee and the supplemental Metropolitan,How to renew a license#1_0,6078b39c75b8b979cad8940bff1cea7b
"Yes, I do have to combine another class.",Then you should add $8 more to the fees.,I can make any other class changes,"[[{'sp_id': '68', 'label': 'solution'}]]",You cannot change the class when you renew online. You can make these changes when you renew by mail or at a DMV office. You cannot make any other class changes when you renew. Other changes require a written test and a road test. See Get a CDL [13],How to renew a license#1_0,6078b39c75b8b979cad8940bff1cea7b
What happens if i answer yes to completing the voter registration?,"Then you will complete your voter registration application as part of the renewal transaction and if you are a resident of Bronx, Kings Brooklyn, New York Manhattan, Queens, Richmond Staten Island, Dutchess, Nassau, Orange, Putnam, Rockland, Suffolk and Westchester then you will have to pay a MCTD fee of $1 for every 6 months license will be in effect.",I will be able to vote,"[[{'sp_id': '171', 'label': 'solution'}, {'sp_id': '172', 'label': 'solution'}, {'sp_id': '173', 'label': 'solution'}]]","nurse nurse professional At the start of your online renewal transaction , you will be asked if you would like to register to vote or change your party designation. You are not required to register to vote , but you will be required to answer the",How to renew a license#1_0,6078b39c75b8b979cad8940bff1cea7b
What if I am out of the state or country when my drivers license needs to be renewed?,We actually recommend to renew your NY driver license through the mail.,Youmust renew your license before it expires,"[[{'sp_id': '100', 'label': 'solution'}, {'sp_id': '101', 'label': 'solution'}, {'sp_id': '102', 'label': 'solution'}]]","Youmust renew your license before it expires or you could face fines. 1 You can renew up to 1 year before it expires and 2 years after there are no exceptions. Once renewed , your license expiration date will be extended for 8 years.",How to renew a license#1_0,6078b39c75b8b979cad8940bff1cea7b
What happens if I get a traffic ticket with expired drivers license?,You would receive penalties and fines and if 60 days or less of expiration date it would be $25 to $40 plus state and local surcharges.,fines and penalties,"[[{'sp_id': '128', 'label': 'solution'}, {'sp_id': '129', 'label': 'solution'}, {'sp_id': '130', 'label': 'solution'}]]","license class. If you drive with expired license get a traffic ticket , you will receive fines and penalties 60 days or less after the expiration date : $ 25 to $40 plus state and local surcharges more than 60 days after the expiration date : $ 75",How to renew a license#1_0,6078b39c75b8b979cad8940bff1cea7b
What if my renewal was processed 40 days before my birthday?,You will receive your driver license without the words UNDER 21 on or near the date of your birthday.,10,"[[{'sp_id': '180', 'label': 'solution'}, {'sp_id': '181', 'label': 'solution'}]]","If you are turning 21 soon 
If you renew more than 40 days before your 21st birthday , your license will have' UNDER 21' 10",How to renew a license#1_0,6078b39c75b8b979cad8940bff1cea7b
"I've been looking into some info for renewing a license, and would kie to know if there is some things i didn't see before.","Well, there is the use of the veteran status, Would you be interested into know about that?",I've been looking into some info for renewing a license,"[[{'sp_id': '81', 'label': 'precondition'}]]",military resources [9] for more information on renewing- and thank you for your service!,How to renew a license#1_0,6c725ae658c677ba2be3b5a886711895
"Yes, that sounds interesting.",All right. Are you a veteran with honorable discharge and have a NYS driver license?,You can take a vision test at the DMV,"[[{'sp_id': '82', 'label': 'precondition'}]]","identification and paperwork you need before you come to DMV. You can make a reservation at some DMV locations after completing the guide. You do not need a reservation to visit the DMV. Find your proofs [3 ] You can take a vision test at the DMV,",How to renew a license#1_0,6c725ae658c677ba2be3b5a886711895
"No, i don't have any of those.
I guess it doesn't need to be said, but, Can i get punishment if i drive while my license is expired?","Of course you will. Not only penalties but fines too. For example, you could pay a fine that range from $25 to $40, and you have to keep in mind that amount can be bigger.",fines,"[[{'sp_id': '128', 'label': 'solution'}, {'sp_id': '129', 'label': 'solution'}, {'sp_id': '130', 'label': 'solution'}]]","Youmust renew your license before it expires or you could face fines. 1 You can renew up to 1 year before it expires and 2 years after there are no exceptions. Once renewed , your license expiration date will be extended for 8 years.",How to renew a license#1_0,6c725ae658c677ba2be3b5a886711895
