,question,answer,model_answer,true_ref_str,attribution,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
653,But my vehicle was stolen before i was able to apply for registration. What should i do?,Quickly apply for a title in your name with proof of ownership to the vehicle.,Obtain a letter from the insurance company,you must first apply for a title in your name in order to transfer ownership to your insurance company.  Obtain a letter from the insurance company on their letterhead stating that proof of ownership is required for insurance transfer only.  Submit the letter with your Application for Title [Only] [3] MV-82TON. ,Obtain a letter from the insurance company on,0.0,0.0,0.0,it is not possible to tell,0.2264150943396226,1.0,0.1276595744680851,no,0.0471902046043603,0.0138349772369981,0.0492353039261401,0.0142561081061302,0.59773755,0.5366945
654,"If i am able to recover my vehicle, could i directly apply for plates?","No. The first thing you need to do is inform the police so that the stolen vehicle alarm would be cancelled. After you confirmed that it has already cancelled, you can then proceed to apply for plates or registration.",No,make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record.  Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. ,,0.054054054054054,1.0,0.0277777777777777,no,0.0,0.0,0.0,No,0.0,0.0,0.5946035575013605,0.080324235179392,0.4873001,0.48800573
655,Would i need a duplicate title?,"A duplicate title will be issued for stolen vehicle to mark the stolen vehicle. Remember to send your title to the Title Bureau along with a letter to explain that the vehicle have been recovered. After that, the DMV will issue a regular vehicle title. ",Yes,"make sure the police have cancelled the stolen vehicle alarm.  Then send the title to the Title Bureau along with a letter explaining that your vehicle was recovered, and DMV will issue a regular title.  The address for the Title Bureau is ",Do I need a duplicate (replacement) title?,0.0,0.0,0.0,Yes,0.05,0.1666666666666666,0.0294117647058823,yes,0.0477185465989055,0.0138169302255537,0.4854917717073234,0.0862145427090973,0.5914613,0.49315634
656,Is there anything else that i need to do after i recover the vehicle?,"No. That is all the thing. However, if the vehicle was damaged after you recover it, please contact your insurance company and settle it with them first before applying for plates or registration. ",Transfer ownership to your insurance company,make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record.  Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. ,"If your vehicle is not recovered , you may have to transfer ownership to your insurance company using your title certificate.",0.1621621621621621,0.5,0.0967741935483871,yes,0.1886792452830188,0.25,0.1515151515151515,No,0.0174308660117904,0.0060399121938523,0.0476334844138883,0.0139087060429306,0.7450472,0.5915075
657,"Hello, I need to know what to do in case my vehicle is stolen.",Was your vehicle stolen?,I need to know what to do.,"If your vehicle is stolen , ",The police will enter the information into national and state auto theft computer records.,0.0,0.0,0.0,yes,0.0,0.0,0.0,yes,0.0212763151052066,0.0070097146577041,0.0644540220662594,0.0170416588053649,0.8595175,0.55542934
658,"Yes, what should I do?",you have to report it to the police inmediately. The police will input the records of your vehicle in the national and state auto theft computer records to prevent the selling of the vehicle and that someone applies for a title.,Contact your insurance company,report it to the police and your auto insurance company as soon as possible.  The police will enter the information into national and state auto theft computer records.  The theft will be noted on your vehicle title record to help prevent someone from selling the vehicle or applying for a title. ,If the plates are recovered with your,0.0526315789473684,0.25,0.0294117647058823,Yes,0.0392156862745098,0.1666666666666666,0.0222222222222222,Yes,0.0568361468855486,0.0160785190572529,0.0661580009925034,0.017987596099844,0.6465356,0.53405714
659,And what to do if my vehicle suffers any damage?,You would have to contact your insurance company and not apply for plates or registrations until the insurance company solves the matter.,Contact your insurance company,contact your auto insurance company.  Do not apply for plates / registration as explained below until contacting your insurance company and resolving the matter with them. ,If the plates are recovered with your,0.3333333333333333,1.0,0.2,,0.2,0.5,0.125,contact your insurance company,0.0568361468855486,0.0160785190572529,0.0661580009925034,0.017987596099844,0.6465356,0.53405714
660,and what should I do after recovering my plate and filled the MV-78B form?,"for that matter, you can bring the plate to a DMV office and apply for new plates and re-instate your registration.",bring the plates and your copy of the MV-78B to a DMV office to surrender them and apply for new plates and to re - instate your registration,bring the plates and your copy of the MV-78B to a DMV office to surrender them and apply for new plates and to re - instate your registration. ,"vehicle and you filed form MV-78B , bring the plates and your copy of the MV-78B to a DMV office to surrender them and apply for new plates and to re - instate your registration.",0.5116279069767442,0.4583333333333333,0.5789473684210527,yes,0.6666666666666665,0.6,0.75,yes,0.0130923622971898,0.0047747480214294,0.0159437228664251,0.0056237309329296,0.973722,0.85657096
661,"Now please, tell me about what to do after the vehicle is recovered.","In case the vehicle is recovered, the first thing you should do is to make sure the police cancel the alarm of stolen vehicle so the recovery can be listed on your title record. You should not use your vehicle until the police cancel the alarm.",The vehicle should be inspected by a mechanic.,make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record.  Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. ,Recovered vehicles,0.1333333333333333,0.5,0.0769230769230769,it is not possible to tell,0.0,0.0,0.0,yes,0.1056987113962661,0.0259303146233907,0.0461469695978244,0.0135824011241004,0.5642332,0.5729066
662,"Right, now what if my plates are stolen?","For stolen plates you can ask the police to complete a ""Report of Lost or Stolen Motor Vehicle Items"" form MV-78B for the stolen plates. This is a different form from the stolen vehicle report and you can get it only from police agencies, not from the DMV.",You can report stolen plates to the police.,"Ask the police to complete a' Report of Lost or Stolen Motor Vehicle Items' form MV-78B for your stolen plates.  The form is different from the stolen vehicle report ,  and it's available only from police agencies, not from DMV. ",How can I report stolen plates?,0.2857142857142857,1.0,0.1666666666666666,yes,0.1463414634146341,0.5,0.0857142857142857,yes,0.0615509345603797,0.0168407750473335,0.0465886686788026,0.0135473624471144,0.71627927,0.7864153
663,One more thing. What if the vehicle is not recovered?,"In case the vehicle is not recovered, you may have to transfer the ownership to your insurance company using your title certificate.",it will be destroyed,you may have to transfer ownership to your insurance company using your title certificate. ,Recovered vehicles,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.0,yes,0.1032099390164001,0.0253197617606033,0.0946949124688482,0.0237452456817785,0.5642332,0.5005563
664,"If my vehicle is recovered and is damaged, what should I do?","If there is any damage, you will need to contact your insurance company.",I should replace the parts.,"If your vehicle is recovered , ",Recovered vehicles,0.0,0.0,0.0,it is not possible to tell,0.2857142857142857,0.5,0.2,yes,0.1056987113962661,0.0259303146233907,0.0750088649236307,0.0199803231446457,0.5642332,0.5773246
665,What if my plates are still missing?,Bring a copy of form MV-78B to the DMV office to apply for new ones.,I will have to pay for the new plates,make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record.  Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. ,"If the plates are missing , bring your copy of form MV-78B to a DMV",0.2857142857142857,0.375,0.2307692307692307,it is not possible to tell,0.1333333333333333,0.25,0.0909090909090909,yes,0.0319231526423261,0.0100255376980912,0.0543036868784661,0.0153621051425728,0.89072716,0.7527691
